ӏотӏахоавир;3
бахацар;3
ӏотоссавелар;3
юхедита;3
лакхбаллалца;3
ӏомалора;3
ткъо-ткъаь;3
дудалар;3
даьннадеце;3
ӏомайора;3
кӏазилгаш;3
Борзигаца;3
кхувргдий-хьогӏ;3
ӏочуделлар;3
кхерашо;3
теӏе;3
арадаьле;3
ден-бийсан;3
цунбар;3
кожолг;3
вотех;3
Цӏокъаца;3
хьалвода;3
хьехийта;3
зоакилг;3
лаьгӏъенна;3
яьхачун;3
цӏунто;3
чубахийтар;3
дӏадоаккхе;3
воккх-воккхагӏвар;3
цӏакхоачашше;3
соахкарчул;3
хьалхареи;3
тхадараш;3
Мансур;3
ухаргвар;3
тохаргдоацаш;3
кхетаргйолаш;3
Ломарна;3
кӏиранденна;3
кхувсача;3
тӏехьаедар;3
ялан;3
гаргагӏча;3
ӏотӏавилла;3
хьалдувла;3
тӏехьаволавелар;3
валийталахь;3
лозабаьр;3
воалуш;3
Лорхӏага;3
Лорхӏи;3
Ковнаркъи;3
дахараш-денараш;3
араваларга;3
гаьнадаьлча;3
вийрзавий;3
нанар;3
кхойтта-дийтта;3
тӏехдика-м;3
къаьдага;3
хоалургдолаш;3
ӏотӏаваха;3
хоабалар;3
йӏовхараш;3
юхачувенача;3
йиший-виӏий;3
хьоабергбац;3
фудмалад;3
сакъийрдарий;3
могачоа;3
шоайл;3
дӏаӏергда;3
ӏотӏаволавелар;3
корчаяь;3
баьннабале;3
каглора;3
ӏододар;3
чӏаьпилгах;3
никха;3
фашкал;3
дарбанегӏа;3
дӏабоалар;3
Цӏокъарга;3
мутаӏаламаш;3
бастийта;3
даьнаьнага;3
хилар-те;3
верзалва;3
оарцагӏбаьлар;3
хьатӏаайттар;3
ӏохаьда;3
ӏоэтта;3
араухача;3
кораяьр;3
низткъалагӏа;3
хьалтӏаваккха;3
лакхеваьнна;3
топ-гӏап;3
говрбаьреш;3
лозаваьвий;3
урагӏводаш;3
хьалтӏаяьккхар;3
ӏойожа;3
ӏойожаргйоацаш;3
налца;3
тӏехьашкадаьлар;3
воаццачара;3
алкхашко;3
дӏаувзавеча;3
ловжар;3
маьрш;3
хоавенна;3
гӏоттадир;3
хьачубоагӏар;3
гӏаттале;3
вординг;3
кхерае;3
чӏормаяьнна;3
ялсмале-м;3
хьаст-м;3
хьогвеннав;3
терса;3
бувшар;3
кхийстар;3
ӏотӏавера;3
хоржаргва;3
кӏаьрга;3
ядара;3
ремашта;3
дӏахецаргья;3
Таьтийи;3
хьакховдайир;3
йоачах;3
ялийтай;3
дӏаараяьнна;3
араяллалца;3
кховдаеш;3
дӏахецацар;3
южаш-гӏотташ;3
акхарбар;3
тӏехьаваьлча;3
ӏамилг;3
къахка;3
тула;3
бирсъенна;3
ӏотӏатоссавелар;3
дӏаховала;3
цӏаболхараш;3
садайнача;3
меттаенача;3
ялийталахь;3
лийса;3
листо;3
водачунца;3
ӏийнар;3
ӏобувшабир;3
цӏеркӏаьга;3
духьаш;3
шерчий;3
гόта;3
аганна;3
лехьо;3
совдалда;3
ӏобаьхка;3
даийтадий;3
магӏавагӏачо;3
маьр-вежарашта;3
мелдаь;3
коарчама;3
воалийт;3
тӏайотта;3
лостайора;3
файтона;3
хьовргбоацаш;3
машена-кирпишк;3
ечох;3
аьтача;3
висавий-хьогӏ;3
йоайий;3
кийчйора;3
бутаргболаш;3
тӏакхаьчачоа;3
теӏано;3
воалларе;3
дӏаягӏа;3
бер-кер;3
шолкъаш;3
тӏаяьннай;3
хоаваланзар;3
хехкка;3
Матхал-дукъа;3
бейоаллаш;3
йолххара;3
кулгага;3
чутохар;3
гӏозалле;3
Аъ-ъа;3
с-с-с;3
керашта;3
цхьаццанахь;3
унахцӏенача;3
юхмаччахь;3
нахагахь;3
хадийла;3
ӏаршан;3
лаьтта-м;3
кхелладар;3
хозах;3
вижалахь;3
Пантеона;3
лакхаленаш;3
корифей;3
ӏаьлийнеи;3
правка;3
эйш-ш-шахь;3
корифеяй;3
бакъйола;3
ботинка;3
хьуладергдар;3
дергдол-те;3
ӏайт-яӏ;3
талгӏево;3
тӏехьашкахь;3
дӏабаьхача;3
доадергдацар;3
хьалгӏетт;3
ӏанара;3
ӏаций;3
лохигача;3
Хозии;3
фуд-мукъагӏа;3
тоӏабича;3
нахилгаш;3
дикаярг;3
гӏозарах;3
аьсалча;3
авторитет;3
диъача;3
къайлабаьккхар;3
кхераенналга;3
ердилгаш;3
эллача;3
Ваккхах;3
юхаверзанзар;3
юстараяьнна;3
тӏераяьккха;3
плаща;3
хьаӏа;3
настарах;3
гӏозарои;3
къерд;3
иллавий;3
йокъаялийта;3
хьалхабала;3
ӏа-а-хь;3
чет;3
къал-къал;3
нету;3
ашбля;3
планета;3
паччахьилго;3
йолчунна;3
карч;3
юссаргьяц;3
бухбувлаш;3
дӏахайтара;3
тӏехьаиддар;3
Пхьари;3
аптеке;3
къамаргий;3
хьажийталахь;3
тувсалуча;3
эгаву;3
ревизи;3
ловргдоацилга;3
велхалахь;3
бантик;3
морзало;3
воалтӏече;3
шиш-пишах;3
тӏоанаш;3
Магате-Фаьрате;3
котбала;3
бийкъа;3
гӏинбухе;3
тохаш-ӏотташ;3
дозалга;3
хуллочунга;3
бедарца;3
хьалъйизар;3
туркхо;3
пхье-да;3
йийлхаяц;3
мехка-дай;3
тухлоатторг;3
хьаьхадале;3
олгах;3
ӏерашкара;3
гӏортам;3
Гардабалага;3
къоаналла;3
човхавергва;3
эгӏе;3
лотаелча;3
хьаяллалца;3
эздочо;3
дӏахазалаш;3
ЛомБердий;3
ӏокхайдача;3
гӏалий-да;3
пхьегӏе;3
бӏунга;3
гибаш;3
чукхоссаргва;3
мукъадаьха;3
сегай;3
дӏакхайсар;3
О-и;3
Джабе;3
йоргӏах;3
хьоарчамаш;3
вӏашагӏтохаргда;3
духьалбаьхкача;3
боргӏалгаш;3
кхеллача-хоне;3
гӏапаи;3
пхи-пхи;3
хьатӏадетташ;3
чоалтеха;3
дохийтаргдац;3
маймалашта;3
Бӏарой-шахьара;3
босагӏара;3
коачлуш;3
фаьрсийи;3
тӏораш;3
хьахец;3
кхачанга;3
кховданзар;3
цакхачар;3
йӏоахъенна;3
кхоалагӏа-м;3
хьалъяьнна;3
ӏочумохкадир;3
ӏолеггаше;3
деттий;3
аркъалавежар;3
Ва-ва-вай;3
Пешт;3
зӏамигеи-воккхеи;3
Субэдэй;3
могадинзар;3
амсаг;3
къовсача;3
тешалац;3
дӏаера;3
боахке;3
бохкаргба;3
лакхденнадар;3
сомаваланзар;3
ӏабаде;3
оалои;3
Аккхбол;3
Деште;3
пхьарий;3
вохавича;3
хоарцабе;3
некх;3
чухьийддав;3
Шибала;3
мӏизг;3
гӏапбӏунча;3
багӏийсар;3
магӏахьара;3
дегои;3
къайлабаьннаб;3
ӏерашка;3
латтацар;3
овгарий;3
Ганна;3
Саккхал-аьлас;3
лакхереи;3
дехарашка;3
боацараша;3
маймалаши;3
теркалдацар;3
къедараш;3
кхыволчун;3
екъаелар;3
дӏацӏабахийта;3
дожийта;3
гӏурта;3
баргбар-кх;3
ӏовоссалца;3
ӏоховшабе;3
къани-яӏ;3
ханаюкъ;3
кхедаьр;3
гибаши;3
хьоарчаду;3
джелте;3
хьанехкаца;3
совбаьннараш;3
кӏантеи;3
кӏоагилга;3
дӏатӏавигар;3
хьатӏаэзар;3
ӏочукхосса;3
дӏахецал;3
хьатӏабаьхкараш;3
когабухьара;3
хьайнаяр;3
кертахдаьнна;3
хьачарел;3
Эдалбий-аьла;3
туркхий;3
Дорхаж;3
чӏире;3
вужар;3
Кесарга;3
ехха;3
ӏотӏадегӏар;3
хьийрчача;3
гемакхах;3
аьсатай;3
бераиккха;3
ларбошта;3
дӏалоставир;3
дӏахаьхкар;3
Аллонаша;3
аллонашта;3
дӏаьхегӏа;3
лаьжгаш;3
Джебеи;3
ваьн-ваьннар;3
яьгаяр;3
эрсашкахьа;3
хьалхалехкаш;3
тӏахьайза;3
мархӏакхийттар;3
бохама;3
хайшабар;3
гуйрана;3
тӏаетталора;3
лотаяла;3
урагӏахьежаш;3
маргья;3
мелъенна;3
гечох;3
гов-говва;3
совцаде;3
даьрже;3
давала;3
фуртах;3
тайпашка;3
лийлхе;3
йоарч;3
Магатенгахьа;3
оалошца;3
айяьяр;3
ӏоюлларгья;3
туменча;3
Бату-хан;3
дуккха-дукха;3
Менгете;3
Менгетах;3
Менгу-ханага;3
чӏоаггӏача;3
гӏоттабаьб;3
пехк;3
вӏашкадетталуш;3
кӏоаргешка;3
гоалморзагӏа;3
дезал-те;3
эций;3
хӏамалг;3
кхоалаш;3
мусулман;3
горавежар;3
дӏахеце;3
бӏаьраца;3
хьатӏаудар;3
моалойх;3
юхабахканзар;3
кхостайий;3
ворда-цӏа;3
цӏаденад;3
эгӏабаьб;3
катохаргья;3
лоахкаргба;3
воалавалара;3
пхьарсал;3
Мен;3
дӏачухьежар;3
чехккача;3
беттабала;3
бӏаьхбенна;3
ӏоохкаделар;3
вежачоа;3
гучадувлар;3
тӏаьргкоа;3
цӏазапӏелг;3
тоӏӏайий;3
Саккхалга;3
кулгаоамалца;3
шерч-ворда;3
ӏоувттадеш;3
турсаши;3
гударах;3
гӏажамаши;3
везаргва-кх;3
дӏахьолга;3
майраваьнна;3
динар;3
юъар;3
дӏавийхкача;3
ӏотӏатессар;3
дошадаьд;3
Эйшахь;3
тохийталахь;3
Матараши;3
юхабилла;3
саганзар;3
аккхал;3
ӏояккхал;3
хьалъоза;3
бӏогораухар;3
Ур-р-рагӏ;3
духьалтайсар;3
дӏадовлалаш;3
ӏотӏадахар;3
джай;3
кӏуджи;3
даздараш;3
дӏабееллар;3
Зӏаки;3
къувлилга;3
кечдала;3
Шолжагахьа;3
хьалъайвеннача;3
араиккха;3
ӏоаде;3
Зӏакага;3
муслимун;3
алийтанзар;3
айвала;3
гучавоаллаше;3
олладенна;3
хьаьюкъера;3
гадохка;3
ӏайча;3
урагӏахьийлхар;3
озаялар;3
ӏочубежар;3
хьувра;3
тӏаеначо;3
юкъметте;3
хьатӏавийрза;3
хьалкхехкка;3
ювргӏаех;3
ӏувжа;3
еххача;3
тӏакъа;3
настарашта;3
якъа;3
массалагӏа;3
йистхургва;3
мархӏаделла;3
чӏагаргаша;3
юхахаьттар;3
йигаяр;3
кӏерама;3
магатхоша;3
урагӏваха;3
хьокхарашта;3
чулегар;3
миӏингаш;3
урагӏа-пхорагӏа;3
барчамаш;3
галешка;3
эшаргья;3
чуйодача;3
кечъергья;3
качбаха;3
гӏорабаьча;3
даьттаи;3
кхумаса;3
расхан;3
чаӏа;3
гӏапашта;3
геч;3
кӏалбисараш;3
арабаргбац;3
хьалацалахь;3
йоаллачоа;3
туменашта;3
ӏаддалхо;3
Дилит;3
паргӏатваьнна;3
хьаийцав;3
мецъелча;3
къахь;3
хьатӏаваьккхар;3
шелбелар;3
коачбенна;3
ӏотӏакхийтар;3
Сангала;3
тохаро;3
лийгадар;3
мегийтацар;3
ӏолохвелча;3
арабоахаргба;3
эйра;3
хьувзабеш;3
тайр;3
нийсвир;3
йоалаергьяцар;3
чукховса;3
совсайир;3
салаьӏа;3
вӏашагӏлета;3
йокъае;3
увзайора;3
дайденнадар;3
тайсай;3
дегӏалг;3
Чонега;3
яйнар;3
лочкъадаьдар;3
тоъанзар;3
хьалъовтта;3
Жи-жи;3
тӏехьатетташ;3
кулгаоамалах;3
алам-бекъа;3
Гудал;3
малеи;3
чӏоагӏлой;3
лоатталой;3
Балайи;3
хьагаргагӏертача;3
аймена;3
боангашка;3
курхьарсаш;3
волччара;3
бицбеннабар;3
буъача;3
Хозаж;3
тӏадетталу;3
готтбаь;3
дутаре;3
мегацар;3
гаъа;3
юхаяха;3
дӏачуделлар;3
хьайоагӏаргья;3
бӏасийрда;3
цигарбараш;3
духьалбоагӏар;3
мелъяь;3
хьокхайир;3
карабагӏац;3
чакхбовлаш;3
ваха-вала;3
Ван-Лий;3
Озабе;3
гӏоарсхам;3
урагӏбодар;3
вовзаргволаш;3
бида;3
мехкагахьа;3
гемакхий;3
гӏапков;3
оагӏох;3
духьалтувсаш;3
кӏийнаш;3
ӏовожжалца;3
цецваьккха;3
инша;3
зоврхошта;3
хьалохаш;3
чаьтарий;3
чаьтарашка;3
тувлабелча;3
гӏалгӏаи;3
букъатӏехк;3
халхабувла;3
ӏойийрзар;3
Ш-ш;3
пезга;3
цӏононна;3
тӏаваьккхар;3
кхераяь;3
ӏергвацар;3
дӏаайвелар;3
аратоссавелар;3
тӏаваьржар;3
юхакхессар;3
ваа;3
чухьеда;3
Патарас;3
белабалар;3
хургвоацача;3
Патара;3
ремана;3
сурилги;3
бӏаргашкеи;3
ӏелацар;3
даькъалйойла;3
Пинтий;3
тӏадодаш;3
зуврг;3
пезгашта;3
сос;3
хьалтехар;3
доаттӏадеш;3
гӏеллуш;3
хьалеста;3
бӏаргабовнза;3
хьалкховдадир;3
хаьнпӏар;3
тӏехьавоалаш;3
даьрденна;3
бӏархьежача;3
дулларгдоацаш;3
тамашнех;3
хьокхе;3
ялац-кх;3
хьуладир;3
наьнавошас;3
кел;3
кхелхаб;3
пхьоарал;3
моарол;3
дуадир;3
гергъенна;3
Сиргӏилг-м;3
хӏалакье;3
гурд;3
хьалъайтта;3
гӏоттаваь;3
ӏочуэхка;3
сибатаи;3
араоалой;3
воло;3
Гарм-аре;3
Сосаркъийна;3
къахьайго;3
дӏабелча;3
морзалонах;3
ваьннавеций;3
къайладихьар;3
хӏайтте;3
гечон;3
тешаргьяц;3
саькхашта;3
чаьтаргахьа;3
Килая;3
тӏаккхалча;3
бувцергба;3
дукъагӏа;3
хуллага;3
ӏаржо;3
ловргдий;3
Дакажа;3
раьгӏенаш;3
чӏожешкара;3
тайпеи;3
вайгар;3
бахьашца;3
лоамашкахь;3
карардаьлча;3
цӏийденнадар;3
гонага;3
улларгда;3
тувлавала;3
хӏалакьхургда;3
лоадама;3
нашхочо;3
тӏахьаьрцар;3
Бурсаг;3
яьй-воай;3
Тӏапа;3
курала-сонтала;3
цергахьа;3
дӏоахденна;3
саготдой;3
мухалегӏа;3
соцабергба;3
бежанаш;3
коачденна;3
кхувсалора;3
ӏочувессар;3
хьаьрчаб;3
чуи-ареи;3
хьожадергда;3
цӏетташ;3
улувъяьнна;3
хьулабеш;3
вагӏалга;3
Лйо;3
Гӏожакхаца;3
боахалга;3
цӏол;3
кхераяьй;3
ткъови;3
ӏоессай;3
балажа;3
Зоазойца;3
къонахаш;3
урсилг;3
зӏилг;3
езаргьяц;3
дахкаций;3
веларгвар;3
хьаураиккхар;3
дӏаоттача;3
энжел;3
Лабе;3
лоархӏадой;3
боалоза;3
урагӏайттар;3
сакхувр;3
булургба;3
цӏаьпцилга;3
корзагӏаваьлар;3
Визмайга;3
шекбаьлар;3
воаставелар;3
ӏалашву;3
эпа;3
зуда;3
тӏехкаши;3
тӏатоссавенна;3
Пхьега;3
тоамаца;3
къаьсткъаьста;3
езъяьча;3
дӏавийлхар;3
дӏадугача;3
гӏовталаш;3
нийсонна;3
дижац;3
доастаделар;3
ӏамаь;3
ӏойистар;3
тохаенна;3
цӏавийрзар;3
виъе;3
диге;3
Топпара-чӏоже;3
вихье;3
хьадагӏар;3
довтах;3
ондах;3
хержаш;3
пайдандоацар;3
эцийтаргба;3
Сатеи;3
ийжера;3
юхахьежаш;3
вийталахь;3
чагарг;3
тулбе;3
кӏордабе;3
ноанол;3
тӏакхуврг;3
дӏанийсдергда-кх;3
хьаараэзача;3
эгаргдоацаш;3
Пхьимата;3
дой-м;3
тӏехьайода;3
мегаре;3
шелвеннав;3
лувргва;3
машилг;3
чоалког;3
корсаш;3
зувза;3
айир;3
духьалвода;3
болхацар;3
гаргагӏерта;3
боадж-моарзагӏа;3
говзалцеи;3
лехьан;3
Ширткъийна;3
тоавелар;3
ӏодоаккхаш;3
бовшше;3
мукъаяьннача;3
ӏотетта;3
хьалхарчар;3
тӏехьашкарчарна;3
гӏорттабаь;3
хьатӏагӏерта;3
Эхӏей;3
лоаттаву;3
моладу;3
гургилг;3
хьаовтт;3
Гарма-ара;3
ӏовешше;3
хьавеннав;3
гези;3
пхийттар;3
айвий;3
чулаттачар;3
хьаьна-мерза;3
цоба;3
етталахь;3
Тӏурега;3
велацар;3
гучадаьннадар;3
комо;3
Иббӏали;3
тӏахайча;3
боаккхагӏа;3
къоабал-кӏира;3
бӏехеи;3
тул;3
ӏочутоссавелар;3
цӏуврахулла;3
мархӏаехка;3
демаш;3
хьолахь;3
хьокхаеннача;3
ӏай-я;3
лувч;3
ара-оало;3
дӏатовса;3
хьогденна;3
Тийркала;3
воаву;3
хьавир;3
токхавий;3
бӏарг-м;3
дӏатӏакхоаччаше;3
гоамагӏа;3
къовсаргдац;3
тӏадийхача;3
тийсе;3
нешилг;3
йоаржа;3
хьакарабиллар;3
маьршвенна;3
табе;3
лата-м;3
хьоргьяр;3
мерзде;3
расха;3
хьахоел;3
зийнайий;3
фаьрилгаш;3
шоллагӏ-дале;3
хьатеттар;3
вувцийта;3
кӏоажам;3
гурмалии;3
хийхкар;3
уст-цӏай;3
кхеравала;3
Датви;3
коа-м;3
ӏелургвацар;3
ткъестеи;3
кадайх;3
дегаьй;3
кхоачийтаргда;3
гоаву;3
кагиргаш;3
цӏозо;3
чӏибал;3
цӏакхачарга;3
хоатталга;3
кхача-м;3
дуаргдацар;3
укхазахь;3
фаьралг;3
тарматаш;3
далалаш;3
хьамаргӏа;3
Хьаби-яӏ;3
велаваланзар;3
Джуче;3
боабергбац;3
хержад;3
сигаленал;3
нийсдий;3
Зоазойнеи;3
наьче;3
бохабий;3
ӏочубаха;3
тӏайийхай;3
кӏоригаша;3
накъаваргвар;3
Къобо;3
харцлуй;3
Пхьегӏагахьа;3
декъаделар;3
улувгӏолла;3
висав-кх;3
хьатӏаяьлар;3
хьоабаьб;3
Пинчой;3
Дикий;3
боллийта;3
тӏатоссавала;3
араваргвоацаш;3
тӏехьаюташ;3
шона;3
мукъаялийта;3
толаргва;3
эхьах;3
берзага;3
дувцалургдац;3
дутий;3
цахазара;3
тӏаба;3
ханорга;3
Цӏекъ;3
тӏагӏертаб;3
цӏийнах;3
шешаьгӏа;3
йоачано;3
аллац;3
ӏалашбелахь;3
Татега;3
вахавацар;3
Саги-марш;3
ӏуйранеи;3
сайранеи;3
доагадергда;3
хоамхо;3
тоаяла;3
тебир;3
кагехбараш;3
дов-м;3
ӏабийталахь;3
гӏинбухрошта;3
аькхвахар;3
Лакхервар;3
ханар;3
дагадохаргдоацача;3
бешаб;3
вайи;3
югарг;3
бӏуле;3
хьахазар;3
дарта;3
дегӏалбаха;3
бохтара;3
цецваьккхавар;3
дӏатӏакхаьчар;3
даь-м;3
Фанега;3
энгараш;3
лелийтаргьяц;3
сарсала;3
кӏоажошта;3
чхьонкархо;3
барзкъалгаш;3
зовве;3
дайденнача;3
дулар;3
къердар;3
леларгвацар;3
кхабеи;3
кодилгаца;3
тохабеннабар;3
дахканза;3
гӏирси;3
гӏандагахьа;3
Зугас;3
хьатох;3
дисацар;3
довкъаша;3
тукхама;3
даьрешца;3
Фунаьхк;3
къайлад;3
гӏалгӏай-м;3
ӏаьржлургба;3
даьхадац;3
чукхайка;3
велалора;3
кховдабаь;3
ехьо;3
агийта;3
хьаьрцадар;3
кӏермаш;3
текъамца;3
буж;3
божаргба;3
барзкъашка;3
дошох-дотох;3
воачабеш;3
мукъавоалар;3
тӏехьакхувргвац;3
кхийттавецаре;3
яшацар;3
Берсана;3
Чопа;3
чӏегӏаш;3
мархӏабоахкаш;3
цӏайзад;3
Вепхес;3
когагӏирс;3
текхаде;3
лостадича;3
Дов-дов;3
лийста;3
кӏажараши;3
юхабоагӏаргба;3
ӏотакха;3
дӏаоттаргва;3
лабан;3
урхех;3
ӏотӏакхийттача;3
долалургдац;3
цӏетташи;3
хьадолда;3
тиллаб;3
дацар-те;3
пхьегӏашкара;3
Фурта-къонгий;3
хувцаргья;3
вайцар;3
Зоазойх;3
гӏап-ковнаш;3
Оалой-коа;3
дӏачубаьлар;3
цхьайттлагӏа;3
Параж;3
даьйиша;3
отарашкара;3
Фурта-къонгаш;3
оазой;3
Бӏачас;3
Гаьнна-гаьнара;3
кертошка;3
кхатун;3
духьалъяхар;3
алал-хьай;3
Бота-марш;3
Наьсар-атагӏа;3
хьадир-кх;3
хьаи-саи;3
дагац;3
дӏалелхаргда;3
Наьсар-шув;3
баьдараш;3
Джамбал-Багӏатур;3
докъадаьча;3
кхаанга;3
вӏайхха;3
дӏаверзавора;3
дӏахезарий;3
хӏаькӏал;3
халагӏа-м;3
ӏемарашкахьа;3
даьхкалга;3
аьттиг;3
Дарийх;3
эсалаш;3
дицдий;3
довно;3
кхоког;3
мих;3
атагӏеи;3
сур-ӏераш;3
могаваь;3
сурхошта;3
мехка-даьшта;3
Ботийх;3
кечдергда;3
ютаргйолаш;3
оарцагӏбаьннача;3
тӏехьаотта;3
Цхьаккха-м;3
ирду;3
чухьекхача;3
мажарга;3
аькима;3
беттац;3
еттац;3
юхаоал;3
ухкий;3
кувгаши;3
гойтал;3
Пур;3
юхасоцаш;3
тушол-котамо;3
Сирхилг;3
кӏамаьл;3
доарахочунга;3
хьоадацар;3
уллачо;3
йийланзар;3
хьалхеи-тӏехьеи;3
гӏанахьа-сомагӏа;3
зовр-ковнаш;3
тӏема-да;3
ирбенна;3
доаккхалургдолаш;3
дӏаэцалаш;3
хӏаллой-гӏалгӏай;3
кхераяьяр;3
эйдажи;3
гоалараш;3
шозза-м;3
гӏаьхь;3
ӏодилландаь;3
иралца;3
сурхол;3
шийна-м;3
Жӏургӏали;3
юх-хьанца;3
шахьаваха;3
Тӏодо;3
Гарси;3
бежани;3
гӏоттаяьча;3
акхарна-м;3
Даде-Коара;3
тӏаьргмоттиг;3
айбий;3
Царги;3
куташ;3
нагнагахьа;3
коачъеннача;3
дӏайигийта;3
къотӏаш;3
хувцаенналга;3
тӏалекхар;3
сигала-м;3
уст-вешийга;3
безачун;3
тӏабахкараша;3
дӏаьхлуш;3
баций;3
кӏаьнкилго;3
абаде;3
хьо-даьлаӏ;3
кхоссача;3
долх-кх;3
хьежавий;3
хьалахалаш;3
йисттерча;3
бакълийнна;3
хьаькъалагӏа;3
къаьначунга;3
царегӏа;3
ӏохьоча;3
энгаро;3
диъа;3
къийвалар;3
ахчал;3
турал;3
тоадергдац;3
ӏелуц;3
бӏаргал;3
лорхӏаю;3
чуийцачул;3
кхола;3
дувх;3
хьаьро;3
чӏаьра;3
гӏоййа;3
сал;3
хозадер;3
шоллагӏачоа;3
массадза;3
дикана;3
къонлу;3
диъад;3
ялсмаьле;3
гож;3
воагаву;3
чуувз;3
вӏовхву;3
маьхкара;3
лей;3
хозни;3
нана-да;3
еттарца;3
хьашах;3
йа;3
хьамсаравар;3
эшк;3
мейрачо;3
зовзавар;3
хьийгав;3
ушалийла;3
лейси;3
дегачу;3
Мекъало;3
Мутӏа;3
ӏохейна;3
экха;3
мейрал;3
сетт;3
колдех;3
къаракъаца;3
даьхкий;3
дейначанна;3
хьувкъийла;3
хьадараш;3
кхетамцеи;3
шей;3
сер;3
Эги;3
Гелаг;3
болаж;3
волаж;3
долаж;3
лехаж;3
Дюймовочка;3
фусамдаьна;3
эппазаш;3
туфли;3
муцӏарг;3
вилха;3
Щи;3
вейча;3
цӏахьма;3
цӏуле;3
вӏашах;3
нейца;3
Уци;3
бекх;3
мосаж;3
йитӏкъа;3
пенагӏа;3
Зонтиг;3
тани;3
колос;3
наӏарагӏа;3
элано;3
дӏатохе;3
йогаш;3
деттарах;3
гӏоттаваьв;3
эккхадир;3
йе;3
путь;3
дадараш;3
гӏуоза;3
Фордахийдустарг;3
саьсий;3
коастъюарг;3
иръеш;3
тухтилг;3
дукхадиеза;3
хинчоапилги;3
хинфашкарги;3
хинцизтӏолги;3
хинсеткъарги;3
Бугӏо;3
нацакӏормац;3
цӏеткъам;3
дади-нани;3
тиекъачоапилг;3
нажий;3
ӏАжагӏА;3
ушалшайтӏаговр;3
Фордамеза;3
Некду;3
Ювцаетта;3
Даьгӏен;3
Мадагаскарера;3
Саьрчий;3
баьцамезо;3
бо-никх;3
миингий;3
Муора;3
лелхаду;3
шаьраярг;3
Хитӏалеларг;3
ткъоврилг;3
каьхатадуарг;3
гӏандгӏилги;3
чудотта;3
къахетаций;3
Алкхашкий;3
Гӏулинга;3
бийдолгаша;3
доли;3
гномик;3
змей;3
ӏАж;3
язъяьйий;3
кӏордадергда;3
ӏийрана;3
хозахийттар;3
нанеца;3
бехаргбац;3
гакас;3
буши;3
Хӏайки;3
чудувла;3
хьовлашк;3
тоссаделар;3
магӏаяьккха;3
чӏондаргаш;3
чкъойг;3
миккхал;3
юкъеийккха;3
митали;3
мелӏазавр;3
юаргьяр;3
вӏашкадиллар;3
фордацхьогал;3
Фоартхьувзаерг;3
чӏикъажарг;3
Сибаздуарг;3
цӏаьскарг;3
баскилго;3
бӏаргногӏараш;3
гоамалца;3
гӏалатвоал;3
дӏатетт;3
хоаставу;3
чаккхдоал;3
эзделацеи;3
духьалдоал;3
кхахьарца;3
доадац;3
шийчара;3
визац;3
кийчдер;3
корзагӏдоах;3
тхираца;3
векаш;3
хьалхавоах;3
хьегош;3
кхеставер;3
ховхал;3
шариӏатаца;3
къоастаделга;3
вахачох;3
кӏордадаьча;3
чакхдахара;3
доагӏ-доагӏаш;3
дӏадехарашта;3
къамийи;3
лазалга;3
бийсаша;3
хьачувоаллача;3
новра;3
шоллагӏ;3
даьннад-кх;3
кагйир;3
вовзийталахь;3
Бековна;3
бӏухошка;3
кердабоахаш;3
хозаленах;3
ӏАйха;3
хьерчалахь;3
яхалда;3
бошоргба;3
бийсаца;3
бийсанца;3
дӏааргдар;3
делхаде;3
дожаргдац;3
гаьнаяьккха;3
хӏамайх;3
воахалац;3
дегагӏозаца;3
гӏалатвоале;3
хьапӏ;3
Адлан;3
ӏотекхаш;3
Дунай;3
дӏаийккхай;3
чарахьех;3
Хьацавоагӏе;3
къадаллала;3
вохаргвац;3
южача;3
ийккхачун;3
ӏАй;3
буалба;3
Магас-Гӏала;3
лотабе;3
лепабу;3
менгена;3
дӏатӏаяхе;3
лаьцарий;3
маьрцӏей;3
тхьоврехь;3
уралаьтта;3
баддашехь;3
дӏатӏайод;3
гӏелъеннай;3
маьрнаьнага;3
хье-м;3
нус-м;3
тишъеннай;3
ӏийдай;3
тоӏайича;3
хӏалакдолда;3
мой;3
хьахайтац;3
лергьяле;3
хьалкхосс;3
мархӏаэккх;3
уврама;3
Сулумбек;3
тхачул;3
даьйиший;3
елалахь;3
хайнадеций;3
пудар;3
хромоножка;3
нацаш;3
ӏоовтт;3
корзагӏъяьннаяр;3
хьаалал-хьай;3
ӏабалхьоасий;3
тхьовра-м;3
дехкеяьннай;3
йистхургдац;3
Патии;3
еннай-кх;3
корзагӏъяла;3
дӏайигарах;3
вахьа;3
хьааравоал;3
Эйш-яхь;3
дохадергда;3
ӏасаца;3
къонвеннав;3
дӏачуховш;3
йиганзар;3
Мухтаро;3
хозахетийта;3
Салмано;3
къийсача;3
урагӏадолх;3
къасте;3
ӏовдалавар;3
дийкад;3
ӏеча;3
Э-э-э-эй;3
конфета;3
духьалбаьннаб;3
Байсар-Хьажий;3
Бекмарзийца;3
аьнначар;3
Байсар-Хьажийга;3
Солсбик-Хьажеи;3
багӏачара;3
цхаькха;3
духьалвоале;3
Совдатаца;3
юаргйола;3
ваххабист;3
дӏабахарашта;3
лархӏарга;3
Мохьмадага;3
Абукарах;3
къондеш;3
диктора;3
доацилга-м;3
тӏоаргацах;3
Цагени;3
хьалтӏамаши;3
енараш;3
оалалга-м;3
дӏачуваьннав;3
